TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
767.66,1,38,0,63.0,0,155.0,1.0,1801.69,Tua,1
182.29,1,36,2,54.0,0,123.0,1.0,522.3900000000003,Dewasa,1
184.51,0,32,2,54.0,0,118.0,1.0,9381.64,Dewasa,1
144.1,1,6,1,57.0,0,30.0,1.0,11523.64,Tua,0
72.5,1,13,0,40.0,0,30.0,1.0,12723.62,Dewasa,2
22.149999999999977,1,10,1,44.0,0,73.0,1.0,7451.83,Dewasa,0
777.9200000000001,1,2,1,62.0,0,97.0,1.0,7061.58,Tua,0
790.0700000000002,1,24,2,28.0,3,197.0,1.0,985.7699999999995,Muda,2
767.4100000000001,1,13,0,56.0,0,27.0,1.0,12799.34,Tua,2
4.5800000000000125,0,1,2,21.0,3,135.0,1.0,811.2399999999998,Muda,0
49.670000000000016,1,1,2,21.0,3,146.0,1.0,842.9399999999996,Muda,0
77.82999999999998,0,18,1,49.0,1,146.0,1.0,2471.53,Dewasa,2
702.87,1,42,0,19.0,3,184.0,1.0,1237.5,Muda,1
868.05,0,36,2,49.0,1,119.0,1.0,3931.03,Dewasa,1
52.870000000000005,1,16,1,24.0,3,70.0,1.0,960.96,Muda,2
179.0,1,15,0,78.0,2,121.0,1.0,7310.88,Tua,2
384.11,1,13,0,58.0,2,12.0,1.0,7902.52,Tua,2
227.61,1,15,2,71.0,2,61.0,1.0,4405.28,Tua,2
40.829999999999984,1,16,0,48.0,1,24.0,1.0,3944.12,Dewasa,2
484.24,1,33,1,67.0,0,77.0,1.0,8042.3,Tua,1
301.47,1,7,1,21.0,3,291.0,1.0,560.7300000000005,Muda,0
199.09,1,11,2,70.0,0,89.0,1.0,1658.52,Tua,0
515.94,1,37,0,29.0,1,37.0,1.0,1389.8900000000003,Muda,1
41.93000000000001,1,14,0,48.0,1,136.0,1.0,5081.26,Dewasa,2
95.35,1,6,2,21.0,3,131.0,1.0,1639.9,Muda,0
93.13999999999999,1,22,2,67.0,2,151.0,1.0,5473.82,Tua,2
79.32999999999998,0,19,2,51.0,0,109.0,1.0,14798.099999999999,Dewasa,2
233.71,1,17,2,19.0,3,297.0,1.0,1231.98,Muda,2
14.919999999999987,1,19,1,26.0,1,120.0,1.0,6611.26,Muda,2
242.17,1,17,0,60.0,0,147.0,1.0,883.7200000000003,Tua,2
122.98000000000002,1,17,2,79.0,2,228.0,1.0,5055.99,Tua,2
129.35000000000002,1,19,0,52.0,1,130.0,1.0,7166.88,Dewasa,2
138.32999999999998,1,9,2,21.0,3,69.0,1.0,232.5600000000004,Muda,0
39.31,1,32,2,25.0,3,178.0,1.0,1236.38,Muda,1
91.85,1,39,2,21.0,3,148.0,1.0,802.0900000000001,Muda,1
277.7,1,26,1,58.0,1,107.0,1.0,1423.1999999999998,Tua,2
114.03,1,32,0,51.0,0,172.0,1.0,13388.559999999998,Dewasa,1
302.63,0,38,1,27.0,1,10.0,1.0,2801.28,Muda,1
31.190000000000026,1,5,0,52.0,1,74.0,1.0,5545.96,Dewasa,0
112.91,0,40,2,27.0,1,135.0,1.0,4764.48,Muda,1
742.26,1,36,2,27.0,1,36.0,1.0,7868.19,Muda,1
256.8,1,5,0,26.0,3,80.0,1.0,1128.38,Muda,0
378.68,1,13,0,60.0,0,239.0,1.0,7627.04,Tua,2
571.93,1,42,2,52.0,2,119.0,1.0,4026.03,Dewasa,1
26.310000000000002,0,2,2,77.0,2,163.0,1.0,7095.76,Tua,0
533.61,1,23,2,48.0,1,115.0,1.0,3656.93,Dewasa,2
428.62,1,33,1,55.0,2,72.0,1.0,3473.24,Dewasa,1
361.22,1,33,0,64.0,2,167.0,1.0,7061.73,Tua,1
837.29,1,31,1,25.0,3,216.0,1.0,6012.67,Muda,1
135.27000000000004,1,1,0,48.0,0,131.0,1.0,9410.51,Dewasa,0
185.1,1,0,1,53.0,2,23.0,1.0,6115.63,Dewasa,0
354.96,1,13,2,69.0,0,96.0,1.0,6712.94,Tua,2
224.22,1,14,1,53.0,0,37.0,1.0,8400.87,Dewasa,2
737.1000000000001,1,42,0,60.0,2,92.0,1.0,4644.19,Tua,1
223.22,1,13,0,27.0,3,96.0,1.0,1734.2200000000003,Muda,2
557.26,1,38,0,69.0,0,53.0,1.0,5237.12,Tua,1
27.439999999999998,1,4,0,62.0,2,164.0,1.0,5950.48,Tua,0
310.09,1,11,1,36.0,0,166.0,1.0,9962.5,Dewasa,0
80.38,1,18,2,52.0,0,116.0,1.0,9662.88,Dewasa,2
26.100000000000023,0,11,1,66.0,0,115.0,1.0,5243.0,Tua,0
845.1400000000001,0,28,1,73.0,2,183.0,1.0,1702.65,Tua,1
59.72999999999999,1,14,0,27.0,3,56.0,1.0,800.9300000000003,Muda,2
758.77,1,35,0,60.0,1,114.0,1.0,7231.47,Tua,1
301.51,1,5,0,21.999999999999996,3,284.0,1.0,1052.3099999999995,Muda,0
118.06,0,19,1,32.0,0,31.0,1.0,13560.629999999997,Muda,2
483.9200000000001,1,27,0,70.0,2,115.0,1.0,3138.0,Tua,1
78.93,1,23,0,38.0,0,145.0,1.0,9916.24,Dewasa,2
36.62999999999997,1,24,0,75.0,2,261.0,1.0,7941.73,Tua,2
87.85,1,7,1,49.0,1,63.0,1.0,3753.24,Dewasa,0
705.3400000000001,1,42,2,59.0,0,124.0,1.0,5003.22,Tua,1
116.88999999999999,1,8,2,71.0,2,226.0,1.0,4880.31,Tua,0
106.41,1,20,1,57.0,2,87.0,1.0,1310.38,Tua,2
584.41,1,19,0,23.0,3,41.0,1.0,4475.22,Muda,2
584.98,0,6,1,55.0,2,121.0,1.0,6521.05,Dewasa,0
79.20999999999998,1,7,1,56.0,2,140.0,1.0,1615.04,Tua,0
173.13,0,1,2,20.0,3,288.0,1.0,1490.3400000000001,Muda,0
422.81,1,20,1,28.0,3,193.0,1.0,1929.2799999999997,Muda,2
135.43,1,38,0,57.0,2,92.0,1.0,5315.83,Tua,1
308.94,1,20,2,25.0,3,167.0,1.0,1931.6599999999999,Muda,2
295.93,1,4,1,36.0,0,117.0,1.0,1050.63,Dewasa,0
77.44,1,42,1,58.0,2,268.0,1.0,1950.63,Tua,1
92.5,0,39,2,40.0,1,70.0,1.0,6295.45,Dewasa,1
97.74000000000001,0,20,2,41.0,1,137.0,1.0,4113.63,Dewasa,2
291.68,1,8,0,21.0,3,90.0,1.0,1451.02,Muda,0
56.96000000000001,1,0,0,21.999999999999996,3,135.0,1.0,1597.85,Muda,0
436.8,1,39,2,27.0,3,92.0,1.0,1256.33,Muda,1
259.49,1,2,2,72.0,2,292.0,1.0,7320.61,Tua,0
726.26,1,29,2,57.0,2,147.0,1.0,2150.38,Tua,1
568.68,1,15,0,72.0,2,101.0,1.0,2940.04,Tua,2
14.159999999999997,0,28,1,74.0,2,290.0,1.0,5399.76,Tua,1
61.329999999999984,1,33,0,27.0,1,129.0,1.0,7537.4,Muda,1
27.639999999999986,1,27,2,54.0,1,23.0,1.0,7498.51,Dewasa,1
3.8499999999999943,1,38,0,29.0,0,32.0,1.0,10506.41,Muda,1
431.22,0,2,1,73.0,2,129.0,1.0,6505.98,Tua,0
178.55,1,15,1,55.0,1,67.0,1.0,7568.4,Dewasa,2
248.76,1,10,0,18.0,3,56.0,1.0,546.46,Muda,0
76.16,1,37,0,23.0,3,99.0,1.0,1072.2499999999995,Muda,1
347.25,1,16,0,69.0,0,250.0,1.0,7273.55,Tua,2
325.98,1,42,0,19.0,3,277.0,1.0,782.3500000000004,Muda,1
249.56,1,27,1,76.0,2,246.0,1.0,4444.95,Tua,1
17.430000000000035,1,0,0,56.0,0,33.0,1.0,10658.88,Tua,0
198.01,0,2,1,26.0,3,40.000000000000014,1.0,250.9300000000003,Muda,0
585.58,1,33,1,23.0,3,55.0,1.0,1729.02,Muda,1
434.67,0,41,2,27.0,3,124.0,1.0,1298.13,Muda,1
510.7,0,26,2,27.0,3,294.0,1.0,5828.48,Muda,2
331.98,1,10,0,74.0,2,12.0,1.0,7600.99,Tua,0
199.54,1,32,2,56.0,1,268.0,1.0,9603.73,Tua,1
212.97,1,1,2,59.0,1,178.0,1.0,4180.4,Tua,0
270.56,1,30,2,23.0,3,139.0,1.0,1268.44,Muda,1
306.37,1,7,0,26.0,1,120.0,1.0,9609.67,Muda,0
643.02,0,11,0,38.0,0,85.0,1.0,11989.39,Dewasa,0
98.48000000000002,1,24,1,47.0,1,12.0,1.0,9538.92,Dewasa,2
889.01,1,41,2,36.0,1,169.0,1.0,4826.88,Dewasa,1
537.86,1,18,2,27.0,3,134.0,1.0,293.0600000000004,Muda,2
241.18,1,23,0,25.0,3,162.0,1.0,1445.5299999999997,Muda,2
130.54,1,1,0,64.0,0,94.0,1.0,11204.62,Tua,0
800.29,0,36,1,20.0,3,84.0,1.0,693.3999999999996,Muda,1
8.81000000000003,1,9,2,57.0,0,165.0,1.0,13523.649999999998,Tua,0
28.52000000000004,1,11,0,20.0,3,163.0,1.0,662.5100000000002,Muda,0
431.31,0,1,2,23.0,3,99.0,1.0,342.7300000000005,Muda,0
885.3300000000002,0,33,0,47.0,1,59.0,1.0,7764.16,Dewasa,1
199.23,1,40,0,29.0,1,54.0,1.0,9834.0,Muda,1
42.25999999999999,1,33,0,44.0,0,171.0,1.0,268.7699999999995,Dewasa,1
166.06,1,16,0,30.0,1,172.0,1.0,5397.68,Muda,2
588.37,1,9,2,28.0,3,284.0,1.0,1926.08,Muda,0
72.82,1,15,2,68.0,0,127.0,1.0,6911.62,Tua,2
162.36,1,40,2,36.0,1,147.0,1.0,7527.04,Dewasa,1
584.82,0,26,2,43.0,0,109.0,1.0,12071.1,Dewasa,2
38.150000000000006,0,28,2,72.0,2,129.0,1.0,1425.4700000000003,Tua,1
639.57,1,30,1,60.0,0,43.0,1.0,11726.47,Tua,1
58.22999999999999,1,31,2,28.0,3,34.0,1.0,9189.76,Muda,1
776.21,0,33,2,78.0,2,99.0,1.0,4895.87,Tua,1
188.61,1,4,2,67.0,2,26.0,1.0,7167.57,Tua,0
675.37,0,17,2,56.0,2,31.0,1.0,4704.91,Tua,2
94.82,0,8,1,67.0,2,56.0,1.0,1267.7200000000003,Tua,0
425.18,0,14,2,59.0,1,135.0,1.0,5790.55,Tua,2
50.28,1,28,1,60.0,1,65.0,1.0,5729.1,Tua,1
70.68,1,12,2,25.0,3,105.0,1.0,1478.4099999999999,Muda,0
261.77,1,6,2,28.0,3,46.0,1.0,824.71,Muda,0
183.22,1,25,0,27.0,3,63.0,1.0,1024.4199999999996,Muda,2
156.86,1,5,0,51.0,0,102.0,1.0,14453.349999999999,Dewasa,0
120.67000000000002,1,7,0,42.0,0,233.0,1.0,5374.54,Dewasa,0
308.62,0,34,1,59.0,1,101.0,1.0,9148.08,Tua,1
506.81,1,25,0,59.0,1,41.0,1.0,2757.23,Tua,2
328.39,1,27,0,41.0,1,108.0,1.0,2523.83,Dewasa,1
796.3,1,2,1,67.0,2,64.0,1.0,1498.79,Tua,0
72.47,1,4,2,29.0,0,72.0,1.0,1305.56,Muda,0
279.6,1,13,0,25.0,3,131.0,1.0,1910.9,Muda,2
304.2,1,16,2,25.0,3,102.0,1.0,423.6400000000003,Muda,2
351.38,1,27,1,64.0,2,21.0,1.0,7606.63,Tua,1
86.07,1,9,1,31.0,0,23.0,1.0,842.5600000000004,Muda,0
604.5,1,32,0,28.0,3,80.0,1.0,709.4200000000001,Muda,1
258.7,1,5,0,27.0,3,123.0,1.0,1358.37,Muda,0
11.460000000000008,0,2,1,75.0,2,64.0,1.0,7258.33,Tua,0
63.75999999999999,1,35,0,69.0,2,100.0,1.0,4980.26,Tua,1
446.83,0,24,1,55.0,2,143.0,1.0,1623.5,Dewasa,2
63.53999999999999,1,9,0,26.0,1,136.0,1.0,4401.78,Muda,0
81.11000000000001,1,5,2,48.0,1,110.0,1.0,2051.37,Dewasa,0
170.96,1,42,1,64.0,0,69.0,1.0,13374.89,Tua,1
48.50999999999999,1,2,1,21.999999999999996,3,69.0,1.0,3363.23,Muda,0
325.03,1,17,1,60.0,0,106.0,1.0,13521.759999999998,Tua,2
738.94,1,30,1,41.0,0,173.0,1.0,13856.18,Dewasa,1
180.36,0,28,2,33.0,1,55.0,1.0,9905.23,Dewasa,1
720.46,1,40,1,54.0,2,44.0,1.0,3101.54,Dewasa,1
291.46,1,24,0,57.0,2,135.0,1.0,7142.53,Tua,2
98.24000000000001,1,23,2,28.0,3,148.0,1.0,580.6599999999999,Muda,2
100.48000000000002,0,25,1,18.0,3,104.0,1.0,6149.81,Muda,2
45.900000000000006,1,8,1,56.0,1,264.0,1.0,5698.25,Tua,0
258.21,1,35,2,39.0,0,225.0,1.0,9562.41,Dewasa,1
287.51,1,12,2,21.999999999999996,3,255.0,1.0,187.64999999999964,Muda,0
501.3,0,35,2,26.0,1,146.0,1.0,8520.08,Muda,1
26.100000000000023,1,23,0,27.0,3,32.0,1.0,1435.7200000000003,Muda,2
436.77,1,17,0,20.0,3,176.0,1.0,825.6899999999996,Muda,2
123.35,0,3,2,31.0,0,10.0,1.0,6852.16,Muda,0
139.52,1,32,1,23.0,3,31.0,1.0,1570.2200000000003,Muda,1
2.5100000000000193,1,3,2,63.0,2,32.0,1.0,4891.56,Tua,0
22.620000000000005,1,41,0,64.0,0,102.0,1.0,7682.0,Tua,1
126.82999999999998,1,2,1,57.0,2,39.0,1.0,6100.98,Tua,0
46.599999999999994,1,11,2,55.0,0,68.0,1.0,1562.9,Dewasa,0
243.8,1,37,1,57.0,0,48.0,1.0,13732.809999999998,Tua,1
231.51,0,28,1,60.0,2,96.0,1.0,5790.7,Tua,1
762.74,1,20,0,64.0,0,244.0,1.0,207.10000000000036,Tua,2
34.03,1,20,1,57.0,1,38.0,1.0,3077.2,Tua,2
101.50999999999999,0,40,2,46.0,1,199.0,1.0,3052.47,Dewasa,1
309.42,1,14,1,27.0,1,42.0,1.0,8564.46,Muda,2
257.6,0,13,2,59.0,2,293.0,1.0,7950.74,Tua,2
82.00999999999999,0,34,1,23.0,3,156.0,1.0,287.46000000000004,Muda,1
476.99,1,36,2,23.0,3,187.0,1.0,1154.4799999999996,Muda,1
333.39,1,30,0,68.0,0,35.0,1.0,10628.59,Tua,1
10.300000000000011,1,14,0,47.0,1,197.0,1.0,7801.32,Dewasa,2
98.94999999999999,1,23,1,75.0,2,73.0,1.0,5670.82,Tua,2
215.13,1,5,2,46.0,1,114.0,1.0,3956.69,Dewasa,0
218.57,0,22,1,62.0,0,102.0,1.0,13869.86,Tua,2
341.88,1,2,0,43.0,1,89.0,1.0,4159.52,Dewasa,0
50.43000000000001,1,38,1,32.0,0,51.0,1.0,9794.26,Muda,1
440.43,1,7,1,78.0,2,23.0,1.0,5123.24,Tua,0
1.9800000000000182,1,39,0,66.0,0,170.0,1.0,11619.1,Tua,1
173.45,1,30,0,31.0,1,161.0,1.0,9077.62,Muda,1
438.76,1,35,1,21.999999999999996,3,73.0,1.0,1824.19,Muda,1
519.62,0,42,2,71.0,2,40.000000000000014,1.0,4159.33,Tua,1
738.6799999999998,1,6,2,50.0,0,124.0,1.0,14352.329999999998,Dewasa,0
151.14,1,22,2,64.0,2,38.0,1.0,2156.54,Tua,2
444.52,1,21,2,27.0,1,17.0,1.0,5424.6,Muda,2
5.289999999999964,1,16,2,52.0,0,276.0,1.0,11263.89,Dewasa,2
97.63,0,25,2,48.0,0,127.0,1.0,12467.31,Dewasa,2
256.95,1,36,1,26.0,1,71.0,1.0,2531.24,Muda,1
734.86,0,4,1,48.0,1,290.0,1.0,6242.03,Dewasa,0
84.28,1,22,1,39.0,0,142.0,1.0,13586.059999999998,Dewasa,2
202.49,0,41,0,48.0,1,69.0,1.0,7447.1,Dewasa,1
154.99,1,23,1,25.0,3,53.0,1.0,1419.31,Muda,2
481.53,1,1,1,58.0,2,277.0,1.0,6142.54,Tua,0
172.92,1,24,2,20.0,3,212.0,1.0,416.3699999999999,Muda,2
275.59,0,30,1,53.0,2,238.0,1.0,6313.22,Dewasa,1
207.2,1,8,2,60.0,1,133.0,1.0,8092.94,Tua,0
136.82,1,6,1,31.0,1,14.0,1.0,6229.13,Muda,0
26.30000000000001,1,41,0,32.0,0,33.0,1.0,7473.73,Muda,1
319.5,0,41,1,29.0,1,69.0,1.0,2366.3,Muda,1
182.42,1,18,1,51.0,2,137.0,1.0,3051.29,Dewasa,2
716.62,1,1,0,44.0,0,241.0,1.0,6987.4,Dewasa,0
222.96,0,14,0,65.0,0,150.0,1.0,7370.41,Tua,2
79.76999999999998,1,37,0,68.0,2,167.0,1.0,5010.31,Tua,1
592.24,1,40,0,52.0,0,140.0,1.0,9817.05,Dewasa,1
200.19,0,35,1,52.0,2,108.0,1.0,4389.96,Dewasa,1
343.88,1,26,2,63.0,2,97.0,1.0,6486.18,Tua,2
162.1,1,25,1,41.0,1,151.0,1.0,8576.65,Dewasa,2
36.12000000000003,1,15,2,21.999999999999996,3,234.0,1.0,1593.0299999999997,Muda,2
354.91,1,4,0,74.0,2,191.0,1.0,3872.55,Tua,0
38.410000000000025,1,10,0,40.0,0,117.0,1.0,9129.68,Dewasa,0
13.300000000000011,1,35,0,23.0,3,63.0,1.0,213.0,Muda,1
189.65,1,5,0,21.0,3,60.0,1.0,8457.09,Muda,0
255.32,1,3,0,80.0,2,27.0,1.0,6290.62,Tua,0
230.51,0,22,1,51.0,1,56.0,1.0,9522.37,Dewasa,2
237.74,1,40,0,61.0,0,152.0,1.0,11795.12,Tua,1
85.00999999999999,0,32,0,25.0,3,157.0,1.0,1299.4,Muda,1
444.47,1,38,2,57.0,2,61.0,1.0,6062.94,Tua,1
55.97999999999999,0,18,1,24.0,3,87.0,1.0,7047.04,Muda,2
54.91,0,8,0,41.0,1,275.0,1.0,7927.27,Dewasa,0
393.74,1,5,2,26.0,3,90.0,1.0,1769.06,Muda,0
515.57,1,8,0,27.0,1,56.0,1.0,9269.67,Muda,0
332.15,1,9,0,59.0,0,105.0,1.0,9749.46,Tua,0
177.94,1,25,2,19.0,3,173.0,1.0,123.23999999999978,Muda,2
240.03,1,1,2,33.0,1,31.0,1.0,7807.73,Dewasa,0
474.77,1,4,2,46.0,1,284.0,1.0,8494.53,Dewasa,0
451.7,1,6,2,29.0,1,103.0,1.0,8994.67,Muda,0
243.85,1,29,1,39.0,1,43.0,1.0,4576.78,Dewasa,1
435.08,1,37,2,55.0,1,78.0,1.0,2103.41,Dewasa,1
127.78,1,24,0,20.0,3,170.0,1.0,1046.6599999999999,Muda,2
23.140000000000015,0,23,2,47.0,0,93.0,1.0,10536.54,Dewasa,2
545.87,1,24,1,27.0,1,41.0,1.0,4860.01,Muda,2
21.210000000000008,1,26,2,55.0,1,37.0,1.0,9575.42,Dewasa,2
423.53,0,18,1,50.0,0,81.0,1.0,5453.4,Dewasa,2
114.15,1,1,0,19.0,3,52.0,1.0,1612.4,Muda,0
275.98,0,42,2,72.0,2,67.0,1.0,6151.05,Tua,1
590.68,1,42,1,27.0,3,23.0,1.0,852.1999999999998,Muda,1
152.42,1,38,0,42.0,0,176.0,1.0,9141.79,Dewasa,1
395.77,0,12,1,43.0,0,118.0,1.0,6425.99,Dewasa,0
615.16,1,4,2,26.0,3,140.0,1.0,214.60999999999967,Muda,0
207.82,0,19,2,19.0,3,30.0,1.0,229.02000000000044,Muda,2
220.52,1,39,0,57.0,2,152.0,1.0,1793.0900000000001,Tua,1
281.47,1,30,0,34.0,1,142.0,1.0,4437.48,Dewasa,1
57.91,0,34,1,58.0,1,97.0,1.0,3641.06,Tua,1
30.47999999999996,0,39,1,32.0,0,78.0,1.0,11481.85,Muda,1
424.47,1,28,2,21.999999999999996,3,116.0,1.0,5491.55,Muda,1
228.4,1,29,0,67.0,0,116.0,1.0,9598.43,Tua,1
67.17000000000002,1,39,2,63.0,0,48.0,1.0,14410.439999999999,Tua,1
118.69,1,29,2,33.0,0,296.0,1.0,749.3400000000001,Dewasa,1
221.33,1,21,0,27.0,3,276.0,1.0,1185.4300000000007,Muda,2
252.31,0,39,0,26.0,3,172.0,1.0,1584.6,Muda,1
433.53,1,30,1,38.0,0,231.0,1.0,6368.32,Dewasa,1
178.26,1,28,0,59.0,2,59.0,1.0,1137.1300000000006,Tua,1
237.0,1,40,2,49.0,0,115.0,1.0,14021.399999999998,Dewasa,1
347.63,0,6,2,25.0,3,272.0,1.0,1400.04,Muda,0
517.68,1,29,0,31.0,0,24.0,1.0,11305.81,Muda,1
36.24999999999997,1,40,1,52.0,0,76.0,1.0,193.0600000000004,Dewasa,1
46.53,1,37,0,42.0,1,34.0,1.0,4468.12,Dewasa,1
207.47,1,24,0,53.0,0,12.0,1.0,1688.9,Dewasa,2
199.7,1,16,0,43.0,1,285.0,1.0,7574.45,Dewasa,2
307.89,0,26,2,62.0,2,90.0,1.0,2637.55,Tua,2
20.059999999999974,1,22,0,27.0,3,144.0,1.0,445.21000000000004,Muda,2
236.57,1,34,0,79.0,2,112.0,1.0,3488.77,Tua,1
0.3199999999999932,1,4,0,39.0,1,136.0,1.0,7158.58,Dewasa,0
14.28000000000003,1,31,0,23.0,3,81.0,1.0,1597.5100000000002,Muda,1
232.35,0,1,1,33.0,1,153.0,1.0,4186.25,Dewasa,0
317.53,1,24,2,44.0,1,104.0,1.0,6237.68,Dewasa,2
74.67000000000002,1,16,0,43.0,1,283.0,1.0,3449.35,Dewasa,2
65.00999999999999,0,2,2,29.0,0,67.0,1.0,10235.19,Muda,0
0.44999999999998863,1,18,1,34.0,1,172.0,1.0,8670.23,Dewasa,2
364.13,1,13,0,63.0,0,61.0,1.0,8198.0,Tua,2
222.66,1,11,2,39.0,0,88.0,1.0,14466.379999999997,Dewasa,0
638.24,1,31,1,48.0,1,64.0,1.0,5695.78,Dewasa,1
241.21,1,29,0,31.0,1,108.0,1.0,1220.8599999999997,Muda,1
171.16,1,27,2,51.0,2,42.0,1.0,6126.5,Dewasa,1
37.64999999999998,0,38,2,27.0,3,109.0,1.0,411.77999999999975,Muda,1
25.77000000000001,1,22,2,68.0,2,17.999999999999986,1.0,4331.54,Tua,2
789.8,1,17,0,40.0,0,94.0,1.0,13948.09,Dewasa,2
806.97,1,39,2,25.0,3,11.0,1.0,102.19999999999982,Muda,1
490.82,1,18,0,26.0,1,114.0,1.0,8704.27,Muda,2
311.28,1,1,1,49.0,0,198.0,1.0,135.96000000000004,Dewasa,0
85.03,1,36,0,51.0,2,48.0,1.0,4597.57,Dewasa,1
307.75,1,11,1,64.0,0,63.0,1.0,1061.5799999999995,Tua,0
333.67,1,13,2,36.0,1,68.0,1.0,9238.08,Dewasa,2
372.08,1,15,1,66.0,0,63.0,1.0,13330.739999999998,Tua,2
502.9,0,14,2,26.0,3,141.0,1.0,341.2399999999998,Muda,2
103.81,1,28,0,36.0,0,34.0,1.0,7044.63,Dewasa,1
69.43,1,19,0,30.0,1,162.0,1.0,9281.85,Muda,2
110.4,0,36,0,56.0,0,62.0,1.0,8639.36,Tua,1
251.8,1,23,0,62.0,0,102.0,1.0,11796.66,Tua,2
334.07,1,27,1,59.0,1,200.0,1.0,7306.79,Tua,1
52.44,1,33,2,27.0,3,87.0,1.0,3157.75,Muda,1
141.37,1,10,2,46.0,1,77.0,1.0,1019.7699999999995,Dewasa,0
211.7,0,6,2,50.0,0,205.0,1.0,12272.78,Dewasa,0
308.23,1,19,0,60.0,2,23.0,1.0,4150.63,Tua,2
111.41,1,6,1,21.0,3,181.0,1.0,1204.1099999999997,Muda,0
675.49,1,5,0,61.0,2,159.0,1.0,1893.0,Tua,0
294.61,1,29,1,60.0,2,74.0,1.0,7375.59,Tua,1
106.43,0,31,0,52.0,1,164.0,1.0,9403.12,Dewasa,1
381.52,1,39,2,36.0,0,79.0,1.0,5798.92,Dewasa,1
5.660000000000025,1,14,1,40.0,1,33.0,1.0,5434.64,Dewasa,2
209.09,1,41,0,48.0,0,203.0,1.0,9100.81,Dewasa,1
521.81,1,41,0,47.0,1,34.0,1.0,4750.96,Dewasa,1
588.36,1,5,2,33.0,1,134.0,1.0,8434.99,Dewasa,0
146.67,1,0,2,20.0,3,273.0,1.0,1569.75,Muda,0
57.34,1,1,2,27.0,3,81.0,1.0,1100.6399999999999,Muda,0
294.77,1,30,2,77.0,2,101.0,1.0,2272.17,Tua,1
162.59,1,16,1,64.0,2,19.0,1.0,7104.83,Tua,2
56.150000000000006,1,26,1,31.0,0,77.0,1.0,13265.92,Muda,2
524.55,1,12,0,39.0,0,175.0,1.0,8292.75,Dewasa,0
535.4,1,36,1,23.0,3,110.0,1.0,651.8400000000001,Muda,1
56.84,1,33,0,45.0,1,185.0,1.0,7977.78,Dewasa,1
124.05000000000001,0,0,1,61.0,0,220.0,1.0,7009.54,Tua,0
802.8900000000001,1,6,0,19.0,3,175.0,1.0,1973.63,Muda,0
193.16,1,5,0,64.0,2,109.0,1.0,2304.56,Tua,0
541.52,0,16,1,48.0,1,161.0,1.0,6087.24,Dewasa,2
20.169999999999987,1,35,0,77.0,2,86.0,1.0,3869.37,Tua,1
35.98000000000002,0,26,1,40.0,0,133.0,1.0,11147.34,Dewasa,2
273.24,1,14,1,51.0,2,173.0,1.0,2202.21,Dewasa,2
663.45,1,0,0,67.0,2,147.0,1.0,5897.29,Tua,0
343.86,1,5,1,57.0,1,70.0,1.0,3278.65,Tua,0
75.43,1,14,0,77.0,2,266.0,1.0,1441.8599999999997,Tua,2
86.79000000000002,1,13,1,33.0,0,166.0,1.0,8795.37,Dewasa,2
14.099999999999966,1,21,1,45.0,1,73.0,1.0,6949.21,Dewasa,2
63.329999999999984,0,21,1,23.0,3,124.0,1.0,792.3299999999999,Muda,2
606.27,1,21,1,29.0,0,42.0,1.0,9668.78,Muda,2
4.469999999999999,1,3,1,27.0,3,132.0,1.0,1381.75,Muda,0
338.69,1,41,1,18.0,3,169.0,1.0,1137.8900000000003,Muda,1
97.73000000000002,1,34,1,69.0,0,156.0,1.0,7885.21,Tua,1
27.610000000000042,0,13,0,54.0,2,26.0,1.0,3679.64,Dewasa,2
284.17,1,22,0,51.0,2,189.0,1.0,3479.56,Dewasa,2
76.20999999999998,1,20,1,21.999999999999996,3,69.0,1.0,664.9300000000003,Muda,2
584.51,1,10,0,74.0,2,76.0,1.0,3254.56,Tua,0
432.18,1,19,1,18.0,3,162.0,1.0,678.8299999999999,Muda,2
134.55,1,38,2,59.0,0,165.0,1.0,14852.419999999998,Tua,1
61.66,1,34,0,26.0,3,86.0,1.0,5705.4,Muda,1
12.350000000000023,1,14,1,25.0,3,22.0,1.0,1846.85,Muda,2
213.25,1,37,1,25.0,3,63.0,1.0,677.79,Muda,1
34.93000000000001,1,8,1,31.0,1,72.0,1.0,2810.37,Muda,0
335.68,1,40,2,24.0,3,142.0,1.0,1188.9499999999998,Muda,1
423.96,1,36,0,43.0,0,75.0,1.0,8374.38,Dewasa,1
220.82,1,21,1,42.0,1,31.0,1.0,4298.13,Dewasa,2
406.12,1,15,0,42.0,0,106.0,1.0,10501.53,Dewasa,2
427.83,1,31,0,47.0,1,29.000000000000014,1.0,3293.06,Dewasa,1
21.900000000000006,1,31,0,28.0,3,30.0,1.0,1052.27,Muda,1
393.68,1,36,0,55.0,0,141.0,1.0,10135.88,Dewasa,1
281.91,1,10,1,25.0,3,269.0,1.0,225.52999999999975,Muda,0
239.85,1,40,0,70.0,2,50.0,1.0,1477.63,Tua,1
237.84,1,26,1,26.0,3,16.0,1.0,8932.39,Muda,2
459.29,0,18,2,64.0,2,109.0,1.0,1006.1199999999994,Tua,2
196.49,1,28,1,41.0,1,65.0,1.0,7516.56,Dewasa,1
344.87,1,15,1,58.0,2,25.0,1.0,7447.44,Tua,2
129.62,0,38,0,23.0,3,124.0,1.0,620.2799999999997,Muda,1
